route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
990L,0#9,0#3801-25,"STAZ.NE METRO CIPRO (MA)","17320018",0,"",64856,0,0
990L,0#9,0#3801-26,"STAZ.NE METRO CIPRO (MA)","17320019",0,"",64856,0,0
990L,0#9,0#3801-27,"STAZ.NE METRO CIPRO (MA)","17320020",0,"",64856,0,0
990L,0#9,0#3801-28,"STAZ.NE METRO CIPRO (MA)","17319997",0,"",64856,0,0
990L,0#9,0#3801-29,"STAZ.NE METRO CIPRO (MA)","17320004",0,"",64856,0,0
990L,0#9,0#3801-30,"STAZ.NE METRO CIPRO (MA)","17319998",0,"",64856,0,0
990L,0#9,0#3801-31,"STAZ.NE METRO CIPRO (MA)","17319999",0,"",64856,0,0
990L,0#9,0#3801-32,"STAZ.NE METRO CIPRO (MA)","17320000",0,"",64856,0,0
990L,0#9,0#3801-33,"STAZ.NE METRO CIPRO (MA)","17320001",0,"",64856,0,0
990L,0#9,0#3801-34,"STAZ.NE METRO CIPRO (MA)","17320002",0,"",64856,0,0
990L,0#9,0#3801-35,"STAZ.NE METRO CIPRO (MA)","17320003",0,"",64856,0,0
G70,0#9,0#3801-37,"STAZIONE GROTTAROSSA","17320021",0,"",51491,0,0
990,0#6,0#3802-2,"STAZ.NE MONTE MARIO (FS-FL3)","25664398",1,"",700205,0,0
990,0#6,0#3802-3,"LGT MARZIO","25664381",0,"",61316,0,0
990,0#6,0#3802-4,"STAZ.NE MONTE MARIO (FS-FL3)","25664382",1,"",61317,0,0
990,0#6,0#3802-5,"LGT MARZIO","25664383",0,"",61316,0,0
990,0#6,0#3802-6,"STAZ.NE MONTE MARIO (FS-FL3)","25664384",1,"",61317,0,0
990,0#6,0#3802-7,"LGT MARZIO","25664385",0,"",61316,0,0
990,0#6,0#3802-8,"STAZ.NE MONTE MARIO (FS-FL3)","25664386",1,"",61317,0,0
990,0#6,0#3802-9,"LGT MARZIO","25664387",0,"",61316,0,0
990,0#6,0#3802-10,"STAZ.NE MONTE MARIO (FS-FL3)","25664388",1,"",61317,0,0
990,0#6,0#3802-11,"LGT MARZIO","25664389",0,"",61316,0,0
990,0#6,0#3802-12,"STAZ.NE MONTE MARIO (FS-FL3)","25664390",1,"",61317,0,0
990,0#6,0#3802-13,"LGT MARZIO","25664391",0,"",61316,0,0
990,0#6,0#3802-14,"STAZ.NE MONTE MARIO (FS-FL3)","25664392",1,"",61317,0,0
990,0#6,0#3802-15,"LGT MARZIO","25664393",0,"",61316,0,0
990,0#6,0#3802-16,"STAZ.NE MONTE MARIO (FS-FL3)","25664394",1,"",61317,0,0
990,0#6,0#3802-17,"LGT MARZIO","25664395",0,"",61316,0,0
990,0#6,0#3802-18,"STAZ.NE MONTE MARIO (FS-FL3)","25664396",1,"",61317,0,0
990,0#6,0#3802-19,"LGT MARZIO","25664397",0,"",61316,0,0
990,0#6,0#3802-20,"STAZ.NE MONTE MARIO (FS-FL3)","25664399",1,"",61317,0,0
990,0#43,0#3803-2,"STAZ.NE MONTE MARIO (FS-FL3)","25800196",1,"",700205,0,0
990,0#43,0#3803-3,"LGT MARZIO","25800185",0,"",61316,0,0
990,0#43,0#3803-4,"STAZ.NE MONTE MARIO (FS-FL3)","25800186",1,"",61317,0,0
990,0#43,0#3803-5,"LGT MARZIO","25800187",0,"",61316,0,0
990,0#43,0#3803-6,"STAZ.NE MONTE MARIO (FS-FL3)","25800191",1,"",61317,0,0
990,0#43,0#3803-7,"LGT MARZIO","25800192",0,"",61316,0,0
990,0#43,0#3803-8,"STAZ.NE MONTE MARIO (FS-FL3)","25800188",1,"",61317,0,0
990,0#43,0#3803-9,"LGT MARZIO","25800189",0,"",61316,0,0
990,0#43,0#3803-10,"STAZ.NE MONTE MARIO (FS-FL3)","25800193",1,"",61317,0,0
990,0#43,0#3803-11,"LGT MARZIO","25800194",0,"",61316,0,0
990,0#43,0#3803-12,"STAZ.NE MONTE MARIO (FS-FL3)","25800190",1,"",61317,0,0
990,0#43,0#3803-13,"LGT MARZIO","25800181",0,"",61316,0,0
990,0#43,0#3803-14,"STAZ.NE MONTE MARIO (FS-FL3)","25800182",1,"",61317,0,0
990,0#43,0#3803-15,"LGT MARZIO","25800183",0,"",61316,0,0
990,0#43,0#3803-16,"STAZ.NE MONTE MARIO (FS-FL3)","25800184",1,"",61317,0,0
990,0#43,0#3803-17,"LGT MARZIO","25800195",0,"",61316,0,0
990,0#11,0#3804-2,"STAZ.NE MONTE MARIO (FS-FL3)","26030815",1,"",700205,0,0
990,0#11,0#3804-3,"LGT MARZIO","26030795",0,"",61316,0,0
990,0#11,0#3804-4,"STAZ.NE MONTE MARIO (FS-FL3)","26030805",1,"",61317,0,0
990,0#11,0#3804-5,"LGT MARZIO","26030796",0,"",61316,0,0
990,0#11,0#3804-6,"STAZ.NE MONTE MARIO (FS-FL3)","26030806",1,"",61317,0,0
990,0#11,0#3804-7,"LGT MARZIO","26030797",0,"",61316,0,0
990,0#11,0#3804-8,"STAZ.NE MONTE MARIO (FS-FL3)","26030807",1,"",61317,0,0
990,0#11,0#3804-9,"LGT MARZIO","26030798",0,"",61316,0,0
990,0#11,0#3804-10,"STAZ.NE MONTE MARIO (FS-FL3)","26030808",1,"",61317,0,0
990,0#11,0#3804-11,"LGT MARZIO","26030799",0,"",61316,0,0
990,0#11,0#3804-12,"STAZ.NE MONTE MARIO (FS-FL3)","26030809",1,"",61317,0,0
990,0#11,0#3804-13,"LGT MARZIO","26030800",0,"",61316,0,0
990,0#11,0#3804-14,"STAZ.NE MONTE MARIO (FS-FL3)","26030810",1,"",61317,0,0
990,0#11,0#3804-15,"LGT MARZIO","26030801",0,"",61316,0,0
990,0#11,0#3804-16,"STAZ.NE MONTE MARIO (FS-FL3)","26030811",1,"",61317,0,0
990,0#11,0#3804-17,"LGT MARZIO","26030802",0,"",61316,0,0
990,0#11,0#3804-18,"STAZ.NE MONTE MARIO (FS-FL3)","26030812",1,"",61317,0,0
990,0#11,0#3804-19,"LGT MARZIO","26030803",0,"",61316,0,0
990,0#11,0#3804-20,"STAZ.NE MONTE MARIO (FS-FL3)","26030813",1,"",61317,0,0
990,0#11,0#3804-21,"LGT MARZIO","26030804",0,"",61316,0,0
990,0#11,0#3804-22,"STAZ.NE MONTE MARIO (FS-FL3)","26030814",1,"",61317,0,0
990,0#43,0#3805-2,"STAZ.NE MONTE MARIO (FS-FL3)","25800197",1,"",700205,0,0
990,0#43,0#3805-3,"LGT MARZIO","25800202",0,"",61316,0,0
990,0#43,0#3805-4,"STAZ.NE MONTE MARIO (FS-FL3)","25800211",1,"",61317,0,0
990,0#43,0#3805-5,"LGT MARZIO","25800200",0,"",61316,0,0
990,0#43,0#3805-6,"STAZ.NE MONTE MARIO (FS-FL3)","25800201",1,"",61317,0,0
990,0#43,0#3805-7,"LGT MARZIO","25800210",0,"",61316,0,0
990,0#43,0#3805-8,"STAZ.NE MONTE MARIO (FS-FL3)","25800203",1,"",61317,0,0
990,0#43,0#3805-9,"LGT MARZIO","25800204",0,"",61316,0,0
990,0#43,0#3805-10,"STAZ.NE MONTE MARIO (FS-FL3)","25800198",1,"",61317,0,0
990,0#43,0#3805-11,"LGT MARZIO","25800199",0,"",61316,0,0
990,0#43,0#3805-12,"STAZ.NE MONTE MARIO (FS-FL3)","25800205",1,"",61317,0,0
990,0#43,0#3805-13,"LGT MARZIO","25800209",0,"",61316,0,0
990,0#43,0#3805-14,"STAZ.NE MONTE MARIO (FS-FL3)","25800206",1,"",61317,0,0
990,0#43,0#3805-15,"LGT MARZIO","25800207",0,"",61316,0,0
990,0#43,0#3805-16,"STAZ.NE MONTE MARIO (FS-FL3)","25800208",1,"",61317,0,0
990,0#6,0#3806-2,"STAZ.NE MONTE MARIO (FS-FL3)","25664417",1,"",700205,0,0
990,0#6,0#3806-3,"LGT MARZIO","25664400",0,"",61316,0,0
990,0#6,0#3806-4,"STAZ.NE MONTE MARIO (FS-FL3)","25664401",1,"",61317,0,0
990,0#6,0#3806-5,"LGT MARZIO","25664402",0,"",61316,0,0
990,0#6,0#3806-6,"STAZ.NE MONTE MARIO (FS-FL3)","25664403",1,"",61317,0,0
990,0#6,0#3806-7,"LGT MARZIO","25664404",0,"",61316,0,0
990,0#6,0#3806-8,"STAZ.NE MONTE MARIO (FS-FL3)","25664405",1,"",61317,0,0
990,0#6,0#3806-9,"LGT MARZIO","25664406",0,"",61316,0,0
990,0#6,0#3806-10,"STAZ.NE MONTE MARIO (FS-FL3)","25664407",1,"",61317,0,0
990,0#6,0#3806-11,"LGT MARZIO","25664408",0,"",61316,0,0
990,0#6,0#3806-12,"STAZ.NE MONTE MARIO (FS-FL3)","25664409",1,"",61317,0,0
990,0#6,0#3806-13,"LGT MARZIO","25664410",0,"",61316,0,0
990,0#6,0#3806-14,"STAZ.NE MONTE MARIO (FS-FL3)","25664411",1,"",61317,0,0
990,0#6,0#3806-15,"LGT MARZIO","25664412",0,"",61316,0,0
990,0#6,0#3806-16,"STAZ.NE MONTE MARIO (FS-FL3)","25664413",1,"",61317,0,0
990,0#6,0#3806-17,"LGT MARZIO","25664414",0,"",61316,0,0
990,0#6,0#3806-18,"STAZ.NE MONTE MARIO (FS-FL3)","25664415",1,"",61317,0,0
990,0#6,0#3806-19,"LGT MARZIO","25664416",0,"",61316,0,0
990,0#6,0#3806-20,"STAZ.NE MONTE MARIO (FS-FL3)","25664418",1,"",61317,0,0
990,0#6,0#3806-21,"LGT MARZIO","25664419",0,"",61316,0,0
990,0#6,0#3806-22,"STAZ.NE MONTE MARIO (FS-FL3)","25664420",1,"",61317,0,0
990,0#11,0#3807-2,"STAZ.NE MONTE MARIO (FS-FL3)","26030835",1,"",700205,0,0
990,0#11,0#3807-3,"LGT MARZIO","26030816",0,"",61316,0,0
990,0#11,0#3807-4,"STAZ.NE MONTE MARIO (FS-FL3)","26030826",1,"",61317,0,0
990,0#11,0#3807-5,"LGT MARZIO","26030817",0,"",61316,0,0
990,0#11,0#3807-6,"STAZ.NE MONTE MARIO (FS-FL3)","26030827",1,"",61317,0,0
990,0#11,0#3807-7,"LGT MARZIO","26030818",0,"",61316,0,0
990,0#11,0#3807-8,"STAZ.NE MONTE MARIO (FS-FL3)","26030828",1,"",61317,0,0
990,0#11,0#3807-9,"LGT MARZIO","26030819",0,"",61316,0,0
990,0#11,0#3807-10,"STAZ.NE MONTE MARIO (FS-FL3)","26030829",1,"",61317,0,0
990,0#11,0#3807-11,"LGT MARZIO","26030820",0,"",61316,0,0
990,0#11,0#3807-12,"STAZ.NE MONTE MARIO (FS-FL3)","26030830",1,"",61317,0,0
990,0#11,0#3807-13,"LGT MARZIO","26030821",0,"",61316,0,0
990,0#11,0#3807-14,"STAZ.NE MONTE MARIO (FS-FL3)","26030831",1,"",61317,0,0
990,0#11,0#3807-15,"LGT MARZIO","26030822",0,"",61316,0,0
990,0#11,0#3807-16,"STAZ.NE MONTE MARIO (FS-FL3)","26030832",1,"",61317,0,0
990,0#11,0#3807-17,"LGT MARZIO","26030823",0,"",61316,0,0
990,0#11,0#3807-18,"STAZ.NE MONTE MARIO (FS-FL3)","26030833",1,"",61317,0,0
990,0#11,0#3807-19,"LGT MARZIO","26030824",0,"",61316,0,0
990,0#11,0#3807-20,"STAZ.NE MONTE MARIO (FS-FL3)","26030834",1,"",61317,0,0
990,0#11,0#3807-21,"LGT MARZIO","26030825",0,"",61316,0,0
990,0#6,0#3808-2,"STAZ.NE MONTE MARIO (FS-FL3)","25664441",1,"",700205,0,0
990,0#6,0#3808-3,"LGT MARZIO","25664421",0,"",61316,0,0
990,0#6,0#3808-4,"STAZ.NE MONTE MARIO (FS-FL3)","25664422",1,"",61317,0,0
990,0#6,0#3808-5,"LGT MARZIO","25664423",0,"",61316,0,0
990,0#6,0#3808-6,"STAZ.NE MONTE MARIO (FS-FL3)","25664424",1,"",61317,0,0
990,0#6,0#3808-7,"LGT MARZIO","25664425",0,"",61316,0,0
990,0#6,0#3808-8,"STAZ.NE MONTE MARIO (FS-FL3)","25664426",1,"",61317,0,0
990,0#6,0#3808-9,"LGT MARZIO","25664427",0,"",61316,0,0
990,0#6,0#3808-10,"STAZ.NE MONTE MARIO (FS-FL3)","25664428",1,"",61317,0,0
990,0#6,0#3808-11,"LGT MARZIO","25664429",0,"",61316,0,0
990,0#6,0#3808-12,"STAZ.NE MONTE MARIO (FS-FL3)","25664430",1,"",61317,0,0
990,0#6,0#3808-13,"LGT MARZIO","25664431",0,"",61316,0,0
990,0#6,0#3808-14,"STAZ.NE MONTE MARIO (FS-FL3)","25664432",1,"",61317,0,0
990,0#6,0#3808-15,"LGT MARZIO","25664433",0,"",61316,0,0
990,0#6,0#3808-16,"STAZ.NE MONTE MARIO (FS-FL3)","25664434",1,"",61317,0,0
990,0#6,0#3808-17,"LGT MARZIO","25664435",0,"",61316,0,0
990,0#6,0#3808-18,"STAZ.NE MONTE MARIO (FS-FL3)","25664436",1,"",61317,0,0
990,0#6,0#3808-19,"LGT MARZIO","25664440",0,"",61316,0,0
990,0#6,0#3808-20,"STAZ.NE MONTE MARIO (FS-FL3)","25664439",1,"",61317,0,0
990,0#6,0#3808-21,"LGT MARZIO","25664437",0,"",61316,0,0
990,0#6,0#3808-22,"STAZ.NE MONTE MARIO (FS-FL3)","25664438",1,"",61317,0,0
G03,0#11,0#3809-2,"RIPETTA","26030836",0,"",57849,0,0
990,0#11,0#3809-4,"STAZ.NE MONTE MARIO (FS-FL3)","26030846",1,"",61317,0,0
990,0#11,0#3809-5,"LGT MARZIO","26030837",0,"",61316,0,0
990,0#11,0#3809-6,"STAZ.NE MONTE MARIO (FS-FL3)","26030847",1,"",61317,0,0
990,0#11,0#3809-7,"LGT MARZIO","26030838",0,"",61316,0,0
990,0#11,0#3809-8,"STAZ.NE MONTE MARIO (FS-FL3)","26030848",1,"",61317,0,0
990,0#11,0#3809-9,"LGT MARZIO","26030839",0,"",61316,0,0
990,0#11,0#3809-10,"STAZ.NE MONTE MARIO (FS-FL3)","26030849",1,"",61317,0,0
990,0#11,0#3809-11,"LGT MARZIO","26030840",0,"",61316,0,0
990,0#11,0#3809-12,"STAZ.NE MONTE MARIO (FS-FL3)","26030850",1,"",61317,0,0
990,0#11,0#3809-13,"LGT MARZIO","26030841",0,"",61316,0,0
990,0#11,0#3809-14,"STAZ.NE MONTE MARIO (FS-FL3)","26030851",1,"",61317,0,0
990,0#11,0#3809-15,"LGT MARZIO","26030842",0,"",61316,0,0
990,0#11,0#3809-16,"STAZ.NE MONTE MARIO (FS-FL3)","26030852",1,"",61317,0,0
990,0#11,0#3809-17,"LGT MARZIO","26030843",0,"",61316,0,0
990,0#11,0#3809-18,"STAZ.NE MONTE MARIO (FS-FL3)","26030853",1,"",61317,0,0
990,0#11,0#3809-19,"LGT MARZIO","26030844",0,"",61316,0,0
990,0#11,0#3809-20,"STAZ.NE MONTE MARIO (FS-FL3)","26030854",1,"",61317,0,0
990,0#11,0#3809-21,"LGT MARZIO","26030845",0,"",61316,0,0
990,0#43,0#3810-2,"STAZ.NE MONTE MARIO (FS-FL3)","25800228",1,"",700205,0,0
990,0#43,0#3810-3,"LGT MARZIO","25800212",0,"",61316,0,0
990,0#43,0#3810-4,"STAZ.NE MONTE MARIO (FS-FL3)","25800225",1,"",61317,0,0
990,0#43,0#3810-5,"LGT MARZIO","25800226",0,"",61316,0,0
990,0#43,0#3810-6,"STAZ.NE MONTE MARIO (FS-FL3)","25800213",1,"",61317,0,0
990,0#43,0#3810-7,"LGT MARZIO","25800214",0,"",61316,0,0
990,0#43,0#3810-8,"STAZ.NE MONTE MARIO (FS-FL3)","25800222",1,"",61317,0,0
990,0#43,0#3810-9,"LGT MARZIO","25800223",0,"",61316,0,0
990,0#43,0#3810-10,"STAZ.NE MONTE MARIO (FS-FL3)","25800224",1,"",61317,0,0
990,0#43,0#3810-11,"LGT MARZIO","25800215",0,"",61316,0,0
990,0#43,0#3810-12,"STAZ.NE MONTE MARIO (FS-FL3)","25800216",1,"",61317,0,0
990,0#43,0#3810-13,"LGT MARZIO","25800217",0,"",61316,0,0
990,0#43,0#3810-14,"STAZ.NE MONTE MARIO (FS-FL3)","25800218",1,"",61317,0,0
990,0#43,0#3810-15,"LGT MARZIO","25800227",0,"",61316,0,0
990,0#43,0#3810-16,"STAZ.NE MONTE MARIO (FS-FL3)","25800221",1,"",61317,0,0
990,0#43,0#3810-17,"LGT MARZIO","25800219",0,"",61316,0,0
990,0#43,0#3810-18,"STAZ.NE MONTE MARIO (FS-FL3)","25800220",1,"",61317,0,0
G03,0#11,0#3811-2,"RIPETTA","26030855",0,"",57849,0,0
990,0#11,0#3811-4,"STAZ.NE MONTE MARIO (FS-FL3)","26030860",1,"",61317,0,0
990,0#11,0#3811-5,"LGT MARZIO","26030868",0,"",61316,0,0
990,0#11,0#3811-6,"STAZ.NE MONTE MARIO (FS-FL3)","26030861",1,"",61317,0,0
990,0#11,0#3811-7,"LGT MARZIO","26030869",0,"",61316,0,0
990,0#11,0#3811-8,"STAZ.NE MONTE MARIO (FS-FL3)","26030862",1,"",61317,0,0
990,0#11,0#3811-9,"LGT MARZIO","26030870",0,"",61316,0,0
990,0#11,0#3811-10,"STAZ.NE MONTE MARIO (FS-FL3)","26030863",1,"",61317,0,0
990,0#11,0#3811-11,"LGT MARZIO","26030871",0,"",61316,0,0
990,0#11,0#3811-12,"STAZ.NE MONTE MARIO (FS-FL3)","26030864",1,"",61317,0,0
990,0#11,0#3811-13,"LGT MARZIO","26030856",0,"",61316,0,0
990,0#11,0#3811-14,"STAZ.NE MONTE MARIO (FS-FL3)","26030865",1,"",61317,0,0
990,0#11,0#3811-15,"LGT MARZIO","26030857",0,"",61316,0,0
990,0#11,0#3811-16,"STAZ.NE MONTE MARIO (FS-FL3)","26030866",1,"",61317,0,0
990,0#11,0#3811-17,"LGT MARZIO","26030858",0,"",61316,0,0
990,0#11,0#3811-18,"STAZ.NE MONTE MARIO (FS-FL3)","26030867",1,"",61317,0,0
990,0#11,0#3811-19,"LGT MARZIO","26030859",0,"",61316,0,0
990,0#6,0#3812-2,"STAZ.NE MONTE MARIO (FS-FL3)","25830151",1,"",700205,0,0
990,0#6,0#3812-3,"LGT MARZIO","25830136",0,"",61316,0,0
990,0#6,0#3812-4,"STAZ.NE MONTE MARIO (FS-FL3)","25830137",1,"",61317,0,0
990,0#6,0#3812-5,"LGT MARZIO","25830138",0,"",61316,0,0
990,0#6,0#3812-6,"STAZ.NE MONTE MARIO (FS-FL3)","25830139",1,"",61317,0,0
990,0#6,0#3812-7,"LGT MARZIO","25830140",0,"",61316,0,0
990,0#6,0#3812-8,"STAZ.NE MONTE MARIO (FS-FL3)","25830141",1,"",61317,0,0
990,0#6,0#3812-9,"LGT MARZIO","25830142",0,"",61316,0,0
990,0#6,0#3812-10,"STAZ.NE MONTE MARIO (FS-FL3)","25830143",1,"",61317,0,0
990,0#6,0#3812-11,"LGT MARZIO","25830144",0,"",61316,0,0
990,0#6,0#3812-12,"STAZ.NE MONTE MARIO (FS-FL3)","25830145",1,"",61317,0,0
990,0#6,0#3812-13,"LGT MARZIO","25830146",0,"",61316,0,0
990,0#6,0#3812-14,"STAZ.NE MONTE MARIO (FS-FL3)","25830147",1,"",61317,0,0
990,0#6,0#3812-15,"LGT MARZIO","25830148",0,"",61316,0,0
990,0#6,0#3812-16,"STAZ.NE MONTE MARIO (FS-FL3)","25830149",1,"",61317,0,0
990,0#6,0#3812-17,"LGT MARZIO","25830150",0,"",61316,0,0
G03,0#43,0#3813-2,"RIPETTA","25800229",0,"",57849,0,0
990,0#43,0#3813-4,"STAZ.NE MONTE MARIO (FS-FL3)","25800238",1,"",61317,0,0
990,0#43,0#3813-5,"LGT MARZIO","25800232",0,"",61316,0,0
990,0#43,0#3813-6,"STAZ.NE MONTE MARIO (FS-FL3)","25800233",1,"",61317,0,0
990,0#43,0#3813-7,"LGT MARZIO","25800241",0,"",61316,0,0
990,0#43,0#3813-8,"STAZ.NE MONTE MARIO (FS-FL3)","25800234",1,"",61317,0,0
990,0#43,0#3813-9,"LGT MARZIO","25800235",0,"",61316,0,0
990,0#43,0#3813-10,"STAZ.NE MONTE MARIO (FS-FL3)","25800239",1,"",61317,0,0
990,0#43,0#3813-11,"LGT MARZIO","25800240",0,"",61316,0,0
990,0#43,0#3813-12,"STAZ.NE MONTE MARIO (FS-FL3)","25800236",1,"",61317,0,0
990,0#43,0#3813-13,"LGT MARZIO","25800231",0,"",61316,0,0
990,0#43,0#3813-14,"STAZ.NE MONTE MARIO (FS-FL3)","25800237",1,"",61317,0,0
990,0#43,0#3813-15,"LGT MARZIO","25800245",0,"",61316,0,0
990,0#43,0#3813-16,"STAZ.NE MONTE MARIO (FS-FL3)","25800242",1,"",61317,0,0
990,0#43,0#3813-17,"LGT MARZIO","25800243",0,"",61316,0,0
990,0#43,0#3813-18,"STAZ.NE MONTE MARIO (FS-FL3)","25800244",1,"",61317,0,0
990,0#43,0#3813-19,"LGT MARZIO","25800246",0,"",61316,0,0
990,0#43,0#3813-20,"STAZ.NE MONTE MARIO (FS-FL3)","25800230",1,"",61317,0,0
G03,0#11,0#3814-2,"RIPETTA","26030872",0,"",57849,0,0
990,0#11,0#3814-4,"STAZ.NE MONTE MARIO (FS-FL3)","26030880",1,"",61317,0,0
990,0#11,0#3814-5,"LGT MARZIO","26030873",0,"",61316,0,0
990,0#11,0#3814-6,"STAZ.NE MONTE MARIO (FS-FL3)","26030881",1,"",61317,0,0
990,0#11,0#3814-7,"LGT MARZIO","26030874",0,"",61316,0,0
990,0#11,0#3814-8,"STAZ.NE MONTE MARIO (FS-FL3)","26030882",1,"",61317,0,0
990,0#11,0#3814-9,"LGT MARZIO","26030875",0,"",61316,0,0
990,0#11,0#3814-10,"STAZ.NE MONTE MARIO (FS-FL3)","26030883",1,"",61317,0,0
990,0#11,0#3814-11,"LGT MARZIO","26030876",0,"",61316,0,0
990,0#11,0#3814-12,"STAZ.NE MONTE MARIO (FS-FL3)","26030884",1,"",61317,0,0
990,0#11,0#3814-13,"LGT MARZIO","26030877",0,"",61316,0,0
990,0#11,0#3814-14,"STAZ.NE MONTE MARIO (FS-FL3)","26030885",1,"",61317,0,0
990,0#11,0#3814-15,"LGT MARZIO","26030878",0,"",61316,0,0
990,0#11,0#3814-16,"STAZ.NE MONTE MARIO (FS-FL3)","26030886",1,"",61317,0,0
990,0#11,0#3814-17,"LGT MARZIO","26030879",0,"",61316,0,0
990,0#43,0#3815-2,"STAZ.NE MONTE MARIO (FS-FL3)","25800252",1,"",700205,0,0
990,0#43,0#3815-3,"LGT MARZIO","25800251",0,"",61316,0,0
990,0#43,0#3815-4,"STAZ.NE MONTE MARIO (FS-FL3)","25800250",1,"",61317,0,0
990,0#43,0#3815-5,"LGT MARZIO","25800247",0,"",61316,0,0
990,0#43,0#3815-6,"STAZ.NE MONTE MARIO (FS-FL3)","25800248",1,"",61317,0,0
990,0#43,0#3815-7,"LGT MARZIO","25800249",0,"",61316,0,0
G03,0#43,0#3816-2,"RIPETTA","25800253",0,"",57849,0,0
990,0#43,0#3816-4,"STAZ.NE MONTE MARIO (FS-FL3)","25800268",1,"",61317,0,0
990,0#43,0#3816-5,"LGT MARZIO","25800262",0,"",61316,0,0
990,0#43,0#3816-6,"STAZ.NE MONTE MARIO (FS-FL3)","25800261",1,"",61317,0,0
990,0#43,0#3816-7,"LGT MARZIO","25800266",0,"",61316,0,0
990,0#43,0#3816-8,"STAZ.NE MONTE MARIO (FS-FL3)","25800257",1,"",61317,0,0
990,0#43,0#3816-9,"LGT MARZIO","25800258",0,"",61316,0,0
990,0#43,0#3816-10,"STAZ.NE MONTE MARIO (FS-FL3)","25800259",1,"",61317,0,0
990,0#43,0#3816-11,"LGT MARZIO","25800260",0,"",61316,0,0
990,0#43,0#3816-12,"STAZ.NE MONTE MARIO (FS-FL3)","25800269",1,"",61317,0,0
990,0#43,0#3816-13,"LGT MARZIO","25800270",0,"",61316,0,0
990,0#43,0#3816-14,"STAZ.NE MONTE MARIO (FS-FL3)","25800271",1,"",61317,0,0
990,0#43,0#3816-15,"LGT MARZIO","25800267",0,"",61316,0,0
990,0#43,0#3816-16,"STAZ.NE MONTE MARIO (FS-FL3)","25800263",1,"",61317,0,0
990,0#43,0#3816-17,"LGT MARZIO","25800264",0,"",61316,0,0
990,0#43,0#3816-18,"STAZ.NE MONTE MARIO (FS-FL3)","25800265",1,"",61317,0,0
990,0#43,0#3816-19,"LGT MARZIO","25800272",0,"",61316,0,0
990,0#43,0#3816-20,"STAZ.NE MONTE MARIO (FS-FL3)","25800256",1,"",61317,0,0
990,0#43,0#3816-21,"LGT MARZIO","25800254",0,"",61316,0,0
990,0#43,0#3816-22,"STAZ.NE MONTE MARIO (FS-FL3)","25800255",1,"",61317,0,0
990,0#11,0#3817-2,"STAZ.NE MONTE MARIO (FS-FL3)","26030891",1,"",700205,0,0
990,0#11,0#3817-3,"LGT MARZIO","26030887",0,"",61316,0,0
990,0#11,0#3817-4,"STAZ.NE MONTE MARIO (FS-FL3)","26030889",1,"",61317,0,0
990,0#11,0#3817-5,"LGT MARZIO","26030888",0,"",61316,0,0
990,0#11,0#3817-6,"STAZ.NE MONTE MARIO (FS-FL3)","26030890",1,"",61317,0,0
990,0#43,0#3818-2,"STAZ.NE MONTE MARIO (FS-FL3)","25800273",1,"",700205,0,0
990,0#43,0#3818-3,"LGT MARZIO","25800274",0,"",61316,0,0
990,0#43,0#3818-4,"STAZ.NE MONTE MARIO (FS-FL3)","25800275",1,"",61317,0,0
990,0#43,0#3818-5,"LGT MARZIO","25800276",0,"",61316,0,0
990,0#43,0#3818-6,"STAZ.NE MONTE MARIO (FS-FL3)","25800277",1,"",61317,0,0
990,0#11,0#3819-2,"STAZ.NE MONTE MARIO (FS-FL3)","26030909",1,"",700205,0,0
990,0#11,0#3819-3,"LGT MARZIO","26030892",0,"",61316,0,0
990,0#11,0#3819-4,"STAZ.NE MONTE MARIO (FS-FL3)","26030901",1,"",61317,0,0
990,0#11,0#3819-5,"LGT MARZIO","26030893",0,"",61316,0,0
990,0#11,0#3819-6,"STAZ.NE MONTE MARIO (FS-FL3)","26030902",1,"",61317,0,0
990,0#11,0#3819-7,"LGT MARZIO","26030894",0,"",61316,0,0
990,0#11,0#3819-8,"STAZ.NE MONTE MARIO (FS-FL3)","26030903",1,"",61317,0,0
990,0#11,0#3819-9,"LGT MARZIO","26030895",0,"",61316,0,0
990,0#11,0#3819-10,"STAZ.NE MONTE MARIO (FS-FL3)","26030904",1,"",61317,0,0
990,0#11,0#3819-11,"LGT MARZIO","26030896",0,"",61316,0,0
990,0#11,0#3819-12,"STAZ.NE MONTE MARIO (FS-FL3)","26030905",1,"",61317,0,0
990,0#11,0#3819-13,"LGT MARZIO","26030897",0,"",61316,0,0
990,0#11,0#3819-14,"STAZ.NE MONTE MARIO (FS-FL3)","26030906",1,"",61317,0,0
990,0#11,0#3819-15,"LGT MARZIO","26030898",0,"",61316,0,0
990,0#11,0#3819-16,"STAZ.NE MONTE MARIO (FS-FL3)","26030907",1,"",61317,0,0
990,0#11,0#3819-17,"LGT MARZIO","26030899",0,"",61316,0,0
990,0#11,0#3819-18,"STAZ.NE MONTE MARIO (FS-FL3)","26030908",1,"",61317,0,0
990,0#11,0#3819-19,"LGT MARZIO","26030900",0,"",61316,0,0
990,0#43,0#3820-2,"STAZ.NE MONTE MARIO (FS-FL3)","25800287",1,"",700205,0,0
990,0#43,0#3820-3,"LGT MARZIO","25800282",0,"",61316,0,0
990,0#43,0#3820-4,"STAZ.NE MONTE MARIO (FS-FL3)","25800283",1,"",61317,0,0
